name	hallmark	disease
PAK4	PI3K_AKT_MTOR_SIGNALING	Carcinoma_of_lung Carcinoma_of_larynx Pancreatic_carcinoma Mammary_Tumorigenesis Endometrioma Colon_Carcinoma Malignant_neoplasm_of_lung Endometrial_Carcinoma Pancreatic_Ductal_Adenocarcinoma Uterine_Corpus_Cancer Malignant_neoplasm_of_breast Japanese_Encephalitis Conventional_(Clear_Cell)_Renal_Cell_Carcinoma Prostate_carcinoma Tumor_Progression Malignant_neoplasm_of_ovary Ovarian_Carcinoma Malignant_neoplasm_of_stomach Malignant_neoplasm_of_endometrium Embryonal_Neoplasm Breast_Carcinoma Multiple_Myeloma Metastatic_Prostate_Carcinoma Malignant_tumor_of_colon Squamous_cell_carcinoma Colorectal_Carcinoma Malignant_neoplasm_of_pancreas Hepatocarcinogenesis Liver_carcinoma Endometriosis_of_uterus Endometriosis Glioma Malignant_neoplasm_of_large_intestine Stomach_Carcinoma Liver_diseases Metastatic_Neoplasm Glioblastoma Colorectal_Cancer Hepatitis_B Polycystic_Kidney,_Autosomal_Dominant Secondary_malignant_neoplasm_of_lymph_node Primary_malignant_neoplasm_of_lung Malignant_neoplasm_of_prostate Non-Small_Cell_Lung_Carcinoma Neoplasm_Metastasis
GSTM4	XENOBIOTIC_METABOLISM	Epithelial_ovarian_cancer Breast_Carcinoma Primary_malignant_neoplasm_of_lung Carcinogenesis Malignant_neoplasm_of_lung Malignant_neoplasm_of_breast Carcinoma_of_lung Adenocarcinoma Ewings_sarcoma
MRPS12	OXIDATIVE_PHOSPHORYLATION	
CYP4F2	XENOBIOTIC_METABOLISM	Pancreatic_Ductal_Adenocarcinoma Patent_ductus_arteriosus Essential_Hypertension Hypercholesterolemia Liver_carcinoma Myocardial_Infarction Hypertensive_disease Celiac_Disease Malignant_neoplasm_of_ovary Ovarian_Carcinoma Cerebrovascular_accident Cerebral_Infarction Non-alcoholic_Fatty_Liver_Disease Crohn_Disease Vascular_Diseases Ischemic_stroke Metabolic_Syndrome_X
GSTM2	CHOLESTEROL_HOMEOSTASIS	Keratosis Bronchioloalveolar_Adenocarcinoma Venoocclusive_disease Malignant_neoplasm_of_esophagus Childhood_asthma Pituitary_Adenoma Wheezing Stomach_Carcinoma Severe_chronic_obstructive_pulmonary_disease Malignant_Neoplasms Primary_biliary_cirrhosis Coronary_Artery_Disease Virus_Diseases Non-Small_Cell_Lung_Carcinoma Neutrophilia_(disorder) Breast_Fibrocystic_Disease Rheumatoid_Arthritis Thyroid_carcinoma Inflammatory_Bowel_Diseases Malignant_tumor_of_colon Carotid_Atherosclerosis Spondylo-ocular_syndrome Arteriosclerosis Malignant_neoplasm_of_breast Carcinoma_of_bladder Medulloblastoma Myocardial_Infarction Malignant_neoplasm_of_anus Colorectal_Carcinoma Lip_and_Oral_Cavity_Carcinoma Bladder_Neoplasm Essential_Hypertension Liver_carcinoma melanoma Hepatitis_B Epithelial_ovarian_cancer Renal_Cell_Carcinoma Bronchitis,_Chronic Bladder_Squamous_Cell_Carcinoma Alcohol-Induced_Disorders Breast_Carcinoma Coronary_Arteriosclerosis Primary_malignant_neoplasm_of_lung Noise-induced_temporary_threshold_shift Neoplasms,_Multiple_Primary Colon_Carcinoma CARCINOMA_OF_VULVA Diabetes_Mellitus,_Insulin-Dependent Encephalopathies Carcinoma_of_lung Adenocarcinoma_of_lung_(disorder) Glaucoma Malignant_neoplasm_of_gallbladder Primary_malignant_neoplasm Squamous_cell_carcinoma_of_esophagus Leukoplakia,_Oral Malignant_Head_and_Neck_Neoplasm Malignant_neoplasm_of_thyroid Parkinson_Disease Nasopharyngeal_carcinoma Malignant_neoplasm_of_mouth Atherosclerosis Malignant_neoplasm_of_stomach Schizophrenia Hepatitis_B,_Chronic Prostate_carcinoma Hypertensive_disease Congenital_chromosomal_disease Varicocele Malignant_neoplasm_of_vulva Malignant_Pleural_Mesothelioma Esophageal_carcinoma Tuberculosis Colorectal_Cancer Malignant_neoplasm_of_ovary Carcinoma_of_larynx Malignant_neoplasm_of_prostate Malignant_neoplasm_of_urinary_bladder Squamous_cell_carcinoma Chronic_Lymphocytic_Leukemia Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Squamous_cell_carcinoma_of_the_head_and_neck Endometriosis_of_uterus Male_infertility Pneumonia_in_children Signs_and_Symptoms,_Respiratory Carcinogenesis Carcinoma,_Transitional_Cell Malignant_neoplasm_of_larynx Cleft_Lip_with_or_without_Cleft_Palate Coronary_heart_disease Urothelial_Carcinoma Ovarian_Carcinoma Asthma Age-related_cataract Malignant_neoplasm_of_lung Brain_Diseases Sjogren's_Syndrome Esophageal_Neoplasms Migraine_Disorders Endometriosis Chronic_Obstructive_Airway_Disease Colorectal_cancer_metastatic Schistosomiasis Non-alcoholic_Fatty_Liver_Disease Acute_lymphocytic_leukemia Anal_carcinoma Hepatitis,_Autoimmune Drug-Induced_Liver_Disease Glaucoma,_Primary_Open_Angle
NLGN2	APICAL_JUNCTION	Autistic_Disorder Schizophrenia
NLGN3	APICAL_JUNCTION	Mental_Retardation Autism_Spectrum_Disorders Intellectual_Disability Autistic_Disorder Malignant_Glioma Brain_Diseases Congenital_Hypothyroidism Pervasive_Development_Disorder Anxiety_Disorders Anxiety Abnormal_behavior
CYP2J2	XENOBIOTIC_METABOLISM	Heart_failure Cardiovascular_Diseases Arteriosclerosis Hematologic_Neoplasms Cerebrovascular_accident Middle_Cerebral_Artery_Occlusion Neoplasms Endothelial_dysfunction Asthma Atherosclerosis Dyslipidemias Ischemic_stroke Diabetes Diabetes_Mellitus Aortic_Aneurysm,_Abdominal Coronary_heart_disease Squamous_cell_carcinoma_of_the_head_and_neck Malignant_Neoplasms Hematological_Disease leukemia Diabetic_Cardiomyopathies Congestive_heart_failure Cardiac_fibrosis Malignant_Squamous_Cell_Neoplasm Coronary_Arteriosclerosis Squamous_cell_carcinoma Crohn_Disease Alzheimer_Disease,_Late_Onset Myocardial_Infarction Liver_carcinoma Allergic_asthma Hypertensive_disease Severe_Combined_Immunodeficiency Liver_neoplasms Primary_malignant_neoplasm Intrinsic_asthma Coronary_Artery_Disease Non-alcoholic_Fatty_Liver_Disease
GPX7	EPITHELIAL_MESENCHYMAL_TRANSITION	Malignant_neoplasm_of_breast Barrett_Esophagus Huntington_Disease Familial_multiple_trichoepitheliomata Breast_Carcinoma Adenocarcinoma_Of_Esophagus Carcinogenesis Bronchioloalveolar_Adenocarcinoma
CA4	FATTY_ACID_METABOLISM	Autosomal_dominant_retinitis_pigmentosa Photoreceptor_degeneration Myocarditis Retinal_Diseases Retinitis_Pigmentosa Renal_Cell_Carcinoma Retinitis_Pigmentosa_17
FKBP14	UNFOLDED_PROTEIN_RESPONSE	Kyphoscoliosis_deformity_of_spine Cervix_carcinoma EHLERS-DANLOS_SYNDROME,_KYPHOSCOLIOTIC_TYPE,_2 Ehlers-Danlos_Syndrome Sensorineural_Hearing_Loss_(disorder) cervical_cancer Malignant_neoplasm_of_ovary Malignant_tumor_of_cervix Mucopolysaccharidosis_IV Ovarian_Carcinoma
GPX2	P53_PATHWAY	Residual_Cancer Colorectal_Cancer Malignant_tumor_of_colon Intestinal_Cancer Carcinogenesis Liver_carcinoma Ileitis Prostate_carcinoma Cutaneous_Mastocytosis Carcinoma_of_lung Hepatocarcinogenesis Primary_malignant_neoplasm_of_lung Adenocarcinoma Rheumatoid_Arthritis DOSAGE-SENSITIVE_SEX_REVERSAL Colorectal_Carcinoma Malignant_Neoplasms Malignant_neoplasm_of_breast Neoplasm_Metastasis Malignant_neoplasm_of_lung Rectal_Carcinoma Carcinoma Nasopharyngeal_carcinoma Hepatitis_C Breast_Carcinoma Refractory_anemias Colon_Carcinoma Barrett_Esophagus Dejerine-Sottas_Disease_(disorder) Tumor_Progression Stomach_Carcinoma Acute_colitis Familial_multiple_trichoepitheliomata Colitis Malignant_neoplasm_of_prostate
CTSK	COAGULATION	Plaque,_Amyloid Primary_malignant_neoplasm_of_lung Lung_diseases Secondary_malignant_neoplasm_of_bone Renal_carcinoma Pulmonary_Fibrosis Stomach_Carcinoma Infection_caused_by_Helicobacter_pylori Breast_Carcinoma Squamous_cell_carcinoma_of_tongue Neoplasm_Metastasis Psoriasis Chordoma Kidney_Neoplasm Prostatic_Neoplasms Alzheimer's_Disease Aortic_Aneurysm,_Abdominal Osteopetrosis Malignant_neoplasm_of_breast Malignant_neoplasm_of_lung Hormone_refractory_prostate_cancer Secondary_Neoplasm Giant_Cell_Tumor_of_Bone Malignant_neoplasm_of_kidney Rheumatoid_Arthritis Perivascular_Epithelioid_Cell_Neoplasms Osteophyte Atherosclerosis Gastroesophageal_reflux_disease Skull_Base_Chordoma Bone_Diseases,_Developmental Gastrointestinal_Carcinoid_Tumor Malignant_neoplasm_of_stomach gastritis_h_pylori Malignant_neoplasm_of_prostate Adenocarcinoma Degenerative_polyarthritis Mucopolysaccharidoses Schizophrenia Obesity Bone_neoplasms Carcinoma Osteochondrodysplasias Anemia,_Sickle_Cell Prostatic_Intraepithelial_Neoplasias Tumor_Progression Polyarthritis Congestive_heart_failure Skeletal_dysplasia Osteosarcoma Arthritis Osteoporosis Skin_carcinoma Prostate_carcinoma Type_II_Mucolipidosis Superficial_ulcer Dwarfism Chronic_heart_failure Gaucher_Disease Chondrosarcoma Senile_Plaques Pycnodysostosis Carcinoma_of_lung Metabolic_Diseases Carcinogenesis Skin_Erosion Osteosarcoma_of_bone Aortic_Aneurysm Arteriosclerosis Glioblastoma Multiple_Myeloma Amyloidosis Malignant_neoplasm_of_tongue Squamous_cell_carcinoma Cardiovascular_Diseases Cardiomyopathy,_Dilated Sarcoma Osteopenia Asthma Renal_Cell_Carcinoma Adult_Glioblastoma Childhood_Glioblastoma Helicobacter-associated_gastritis Alveolar_Soft_Part_Sarcoma melanoma bone_destruction Dysmorphic_features Secondary_malignant_neoplasm_of_lymph_node Cholesteatoma Carcinoma_breast_stage_IV Granulomatosis_with_polyangiitis Glioma Microphthalmos Calcific_tendinitis Bone_Diseases Nodular_Sclerosis_Classical_Hodgkin_Lymphoma Osteosclerosis
CA1	HEME_METABOLISM	Rheumatoid_Arthritis Colon_Carcinoma Ulcerative_Colitis Breast_Carcinoma Non-Small_Cell_Lung_Carcinoma Ankylosing_spondylitis Colorectal_Carcinoma Malignant_neoplasm_of_breast Sjogren's_Syndrome Hyperthyroidism Diabetes_Mellitus Small_cell_carcinoma_of_lung Neoplasms Rectal_Carcinoma Colorectal_Cancer Nodule Aplastic_Anemia Acute_exacerbation_of_chronic_obstructive_airways_disease
TCP1	MYC_TARGETS_V1	Lymphatic_Metastasis Chagas_Disease Cardiovascular_Pathology Osteoarthritis,_Knee Adenocarcinoma Neoplasm_Metastasis Malignant_neoplasm_of_breast Von_Hippel-Lindau_Syndrome Liver_carcinoma Colorectal_Carcinoma Colorectal_Cancer Breast_Carcinoma Fibromyalgia Lymphoma Ataxia_Telangiectasia Pain Lymphoid_neoplasm Schizophrenia Differentiated_Thyroid_Gland_Carcinoma Gaucher_Disease
RBM38	HEME_METABOLISM	Liver_carcinoma Secondary_malignant_neoplasm_of_lymph_node Malignant_neoplasm_of_breast Colon_Carcinoma Renal_carcinoma Mammary_Neoplasms Malignant_neoplasm_of_ovary Malignant_tumor_of_colon Malignant_neoplasm_of_kidney Parvovirus_B19_(disease) Lymphoma Adenocarcinoma_Of_Esophagus Carcinogenesis Primary_malignant_neoplasm Malignant_Neoplasms Ovarian_Carcinoma Breast_Carcinoma Renal_Cell_Carcinoma Neoplasm_Metastasis
DBT	ADIPOGENESIS	Disorder_of_branched-chain_amino_acid_metabolism Severe_mental_retardation_(I.Q._20-34) Maple_Syrup_Urine_Disease Maple_Syrup_Urine_Disease,_Thiamine_Responsive Primary_biliary_cirrhosis Glioblastoma Heart_Diseases Dystonia Cardiomyopathy,_Familial_Idiopathic Dystonia_Disorders Autoimmune_liver_disease
RHCE	HEME_METABOLISM	Anemia,_Sickle_Cell Alloimmunisation Hemolytic_disease_of_fetus_OR_newborn_due_to_RhD_isoimmunization Erythroblastosis,_Fetal Malignant_neoplasm_of_skin melanoma SKIN/HAIR/EYE_PIGMENTATION,_VARIATION_IN,_2_(disorder)
DDX4	SPERMATOGENESIS	Non-obstructive_azoospermia Leydig_cell_tumor,_benign Carcinogenesis Nongerminomatous_Germ_Cell_Tumor Germ_cell_tumor Multiple_Myeloma Malignant_Neoplasms Congenital_bilateral_aplasia_of_vas_deferens Oligospermia Teratoma Seminoma Epithelial_ovarian_cancer Obstructive_azoospermia Dysgerminoma Azoospermia Childhood_Leukemia Gonadoblastoma Central_neuroblastoma Primary_malignant_neoplasm leukemia Leydig_Cell_Tumor Neuroblastoma Male_infertility Spermatocytic_seminoma Lymphoma Embryonal_Carcinoma
ACSM1	XENOBIOTIC_METABOLISM	Major_Depressive_Disorder Unipolar_Depression Metabolic_Syndrome_X Essential_Hypertension Schizophrenia
ACSM3	FATTY_ACID_METABOLISM	Cerebral_Vasospasm Brain_Aneurysm Aneurysm Obesity Hypertensive_disease Metabolic_Syndrome_X Essential_Hypertension Insulin_resistance_syndrome Overweight Dyslipidemias Neoplasm_Metastasis Hereditary_Coproporphyria Subarachnoid_Hemorrhage Cerebrovascular_accident
KLK3	ANDROGEN_RESPONSE	Cholera Ewings_sarcoma Kidney_Calculi Refractory_anemias Granulomatous_prostatitis Hormone_refractory_prostate_cancer Female_Breast_Carcinoma Prostate_cancer,_familial Tauopathies Malignant_Neoplasms Benign_Prostatic_Hyperplasia melanoma Prostate_cancer_recurrent Renal_Cell_Carcinoma Thrombophilia PACHYONYCHIA_CONGENITA_3 Colorectal_Cancer Antiphospholipid_Syndrome Prostatic_Hypertrophy prostatitis Prostatic_Hyperplasia Virus_Diseases Nephrolithiasis androgen_independent_prostate_cancer Malignant_neoplasm_of_kidney Klinefelter's_syndrome_-_male_with_more_than_two_X_chromosomes Localized_Carcinoma Proliferative_Inflammatory_Atrophy Colorectal_Carcinoma Addison_Disease Lupus_Nephritis Anxiety Vascular_Hemostatic_Disorders Chronic_kidney_disease_stage_5 High-Grade_Prostatic_Intraepithelial_Neoplasia Klinefelter_Syndrome Tooth_Attrition Recurrent_tumor Primary_malignant_neoplasm Breast_Carcinoma stage,_prostate_cancer Fowlpox Oncocytoma,_renal Metastatic_Neoplasm Herpes_Simplex_Infections Disorder_of_soft_tissue Adenocarcinoma_of_prostate Adenomatous_Polyposis_Coli Alopecia Urinary_symptoms Lower_Urinary_Tract_Symptoms Mammary_Neoplasms Hereditary_pancreatitis Urinary_tract_infection Residual_Cancer Lung_diseases Tumor_Immunity CATARACT,_ANTERIOR_POLAR Carcinoma,_Transitional_Cell Stage_III_Colorectal_Cancer Ovarian_Carcinoma ovarian_neoplasm Neuroblastoma Pituitary_Diseases Cervical_Adenocarcinoma Hyperplastic_Polyp Autoimmune_Diseases Carcinoma,_Small_Cell Progressive_cGVHD Secondary_malignant_neoplasm_of_bone Colitis Prostatic_Diseases Neoplasm_Metastasis Respiratory_Distress_Syndrome,_Adult Substance_Withdrawal_Syndrome Nephroblastoma Prostate_carcinoma Chromophobe_Renal_Cell_Carcinoma Epididymo-orchitis Prostate_Cancer,_Hereditary,_7 Prostatic_Intraepithelial_Neoplasias Cryopyrin-Associated_Periodic_Syndromes Epithelial_ovarian_cancer Renal_carcinoma Disorders_of_Sex_Development Meningitis Escherichia_coli_Infections Secondary_Neoplasm Progressive_Neoplastic_Disease Malignant_neoplasm_of_ovary Malignant_neoplasm_of_breast Skin_Neoplasms Kidney_Failure,_Chronic Central_neuroblastoma Psoriasis Adenocarcinoma Tumor_Progression Prostate_nodule Prostate_cancer_stage_D Stomach_Carcinoma Adenocarcinoma_of_lung_(disorder) Carcinogenesis leukemia Prostatic_Neoplasms Metastatic_Prostate_Carcinoma Anastomosis Pyruvate_Carboxylase_Deficiency_Disease Lupus_Erythematosus,_Systemic Blood_Coagulation_Disorders Brain_Neoplasms Malignant_neoplasm_of_stomach Androgenetic_Alopecia Huntington_Disease Malignant_neoplasm_of_female_breast Immunologic_Deficiency_Syndromes Metastasis_from_malignant_tumor_of_prostate Anxiety_Disorders Autoimmune_Primary_Adrenal_Insufficiency Anaplasia Stage_III_Colorectal_Cancer_AJCC_v7 Alzheimer's_Disease Malignant_neoplasm_of_brain Locally_Advanced_Malignant_Neoplasm Pain Familial_lichen_amyloidosis Diphtheria Corn_of_toe Erythroblastosis Salivary_Gland_Pleomorphic_Adenoma Aortic_Valve_Insufficiency Rheumatoid_Arthritis Localized_Malignant_Neoplasm Systemic_Inflammatory_Response_Syndrome Psoriasis_vulgaris Malignant_neoplasm_of_prostate Exanthema Recurrent_Carcinoma Malignant_Head_and_Neck_Neoplasm Secondary_malignant_neoplasm_of_lymph_node Chondrosarcoma SVEINSSON_CHORIORETINAL_ATROPHY Hyperhomocysteinemia
MYL3	MYOGENESIS	Central_Core_Myopathy_(disorder) Cardiomyopathy,_Familial_Idiopathic Hypertensive_disease Cleidocranial_Dysplasia Hypertrophic_Cardiomyopathy
STS	PEROXISOME	Cirrhosis Cervical_Intraepithelial_Neoplasia_Grade_2/3 Central_neuroblastoma Neoplasms Essential_Tremor Malignant_neoplasm_of_large_intestine Ichthyosis,_X-Linked Smith-Lemli-Opitz_Syndrome High-Grade_Squamous_Intraepithelial_Lesions Psychotic_Disorders Noninfiltrating_Intraductal_Carcinoma Azoospermia Colon_Carcinoma Rheumatoid_Arthritis Glioblastoma Obesity Malignant_neoplasm_of_prostate Low_Grade_Squamous_Intraepithelial_Neoplasia Ichthyoses Chronic_Periodontitis Adenocarcinoma_of_pancreas Colonic_Neoplasms Arteriosclerosis Trichohepatoenteric_Syndrome Multiple_Sulfatase_Deficiency_Disease Condylomata_Acuminata Malignant_neoplasm_of_lung Endometriosis Osteosarcoma_of_bone Alzheimer's_Disease Neuroblastoma Familial_Mediterranean_Fever Premature_Menopause Glioblastoma_Multiforme Renal_Cell_Carcinoma Malignant_neoplasm_of_breast Colorectal_Cancer Malignant_tumor_of_colon Corneal_dystrophy Carcinoma_of_bladder Cervical_Squamous_Intraepithelial_Neoplasia Nonorganic_psychosis Cervical_Intraepithelial_Neoplasia High-Grade_Prostatic_Intraepithelial_Neoplasia Malignant_Peripheral_Nerve_Sheath_Tumor Ovarian_Carcinoma Anaplastic_Oligoastrocytoma Cervical_Squamous_Intraepithelial_Neoplasia_1 Liver_Cirrhosis Polycystic_Ovary_Syndrome Scaly_skin Congenital_Nonbullous_Ichthyosiform_Erythroderma Albinism,_Ocular Meningitis,_Pneumococcal Cryptorchidism CATARACT,_AUTOSOMAL_DOMINANT Eczema Endometrial_Hyperplasia Ichthyosis_Vulgaris vaginalis Mammary_Neoplasms Adenovirus_Infections Memory_impairment Non-Small_Cell_Lung_Carcinoma Benign_Prostatic_Hyperplasia Pancreatitis,_Chronic Steroid_Sulfatase_Deficiency_Disease Inborn_Errors_of_Metabolism Infectious_Otitis_Media Retention_hyperkeratosis Prostate_carcinoma Degenerative_polyarthritis Smith-Magenis_syndrome Infiltrating_Cervical_Carcinoma Neoplasm_Metastasis Endometrial_Carcinoma Squamous_cell_carcinoma Childhood_Osteosarcoma Liver_neoplasms HIV_Infections Immune_thrombocytopenic_purpura Cervix_Diseases Hereditary_hemochromatosis Kallmann_Syndrome Adenoma_of_large_intestine Deficiency_of_sulfatase Atherosclerosis Malignant_neoplasm_of_liver Hypogonadism Vaginal_intraepithelial_neoplasia Anal_intraepithelial_neoplasia Trisomy_X_syndrome Cervical_high_grade_squamous_intraepithelial_lesion Carcinogenesis ALZHEIMER_DISEASE_5 Intellectual_Disability XX_males Colorectal_Neoplasms B-Cell_Lymphomas Breast_Carcinoma Neoplastic_disease Congenital_chromosomal_disease Carcinoma_in_situ_of_uterine_cervix Amyloidosis Lung_Neoplasms Dermatologic_disorders Congenital_ichthyosis Androgen-Insensitivity_Syndrome melanoma Klinefelter_Syndrome Melanocytic_nevus Dwarfism Liver_and_Intrahepatic_Biliary_Tract_Carcinoma cervical_cancer Mental_Retardation,_X-Linked_1 Malignant_neoplasm_of_urinary_bladder Mental_Retardation Liver_carcinoma Osteosarcoma Hypoparathyroidism Familial_Alzheimer_Disease_(FAD) Adenocarcinoma Cervical_intraepithelial_neoplasia_grade_1 Bladder_Neoplasm Otitis_Media Placental_Steroid_Sulfatase_Deficiency Carcinoma_of_lung Respiratory_Syncytial_Virus_Infections Chronic_Infantile_Neurological,_Cutaneous,_and_Articular_Syndrome Colorectal_Carcinoma Primary_malignant_neoplasm_of_lung Tumor_Progression Ovarian_Failure,_Premature Chagas_Disease Adenocarcinoma_in_Situ Cholera Cervical_intraepithelial_neoplasia_grade_2 Encephalitis Triploidy_syndrome Barakat_syndrome High_Grade_Cervical_Intraepithelial_Neoplasia Ichthyosiform_Erythroderma,_Congenital Childhood_asthma Adenocarcinoma_Of_Esophagus Chondrodysplasia_Punctata liposarcoma Cervix_carcinoma Melanocytic_nevus_of_skin Cervical_Squamous_Cell_Carcinoma Malignant_neoplasm_of_ovary Neurodevelopmental_Disorders Malignant_tumor_of_cervix Autistic_Disorder Attention_deficit_hyperactivity_disorder
GDA	COAGULATION	Amyotrophic_Lateral_Sclerosis
GAD2	FATTY_ACID_METABOLISM	Spasm insulinoma Huntington_Disease Anxiety_Disorders Muscular_stiffness Anxiety Diabetes_Mellitus,_Non-Insulin-Dependent Pain Precocious_pubarche Schizoaffective_Disorder PANIC_DISORDER_1 Kidney_Diseases Chronic_pain Mood_Disorders Stiff-Person_Syndrome Obsessive-Compulsive_Disorder Retinal_Diseases Parkinson_Disease NEUROTICISM Narcolepsy Diabetes,_Autoimmune Hyperalgesia,_Thermal Latent_Autoimmune_Diabetes_in_Adults Alcoholic_Intoxication,_Chronic Autoimmune_Primary_Adrenal_Insufficiency Autistic_Disorder Myxoid_cyst Coxsackievirus_Infections Obesity,_Morbid Smith-Magenis_syndrome Diabetes_Mellitus Connective_tissue_inflammation Metabolic_Diseases Parkinsonian_Disorders Hypoglycemia Diagnosis,_Psychiatric Major_Depressive_Disorder MYOTONIC_DYSTROPHY_1 Latent_autoimmune_diabetes_mellitus_in_adult Diabetes Seizures Thyroid_Diseases West_Nile_viral_infection Panic_Disorder Juvenile_Neuronal_Ceroid_Lipofuscinosis Enterovirus_Infections Prediabetes_syndrome Addison_Disease Schizophrenia Autoimmune_Diseases Bronchopulmonary_Dysplasia Obesity Graves_Disease Pediatric_Obesity Malnutrition Agnosia_for_Pain Completed_Suicide Generalized_Anxiety_Disorder Hashimoto_Disease Neuralgia Malignant_neoplasm_of_pancreas Thyrotoxicosis Bipolar_Disorder Diabetes_Mellitus,_Insulin-Dependent Abnormal_behavior Pancreatic_carcinoma Borderline_Personality_Disorder Unipolar_Depression
