name	hallmark	disease
WLS	IL2_STAT5_SIGNALING	Carcinoma_of_lung Chronic_leukemia_(category) Esophageal_Neoplasms Persistent_infection Childhood_Neuroblastoma Primary_biliary_cirrhosis Esophageal_carcinoma ovarian_neoplasm Malaria Mesothelioma Bone_Diseases,_Developmental Hematopoietic_Neoplasms Malignant_neoplasm_of_breast Biliary_Tract_Cancer Non-Small_Cell_Lung_Carcinoma Malignant_neoplasm_of_stomach Ovarian_Carcinoma Peritonitis Kaposi_Sarcoma Glioblastoma Chronic_Lymphocytic_Leukemia Addicted_to_cocaine Osteopenia Carcinoid_tumor_no_ICD-O_subtype Metaphyseal_chondrodysplasia_Schmid_type Stomach_Carcinoma Liver_and_Intrahepatic_Biliary_Tract_Carcinoma COLCHICINE_RESISTANCE melanoma Lymphoproliferative_Disorders Prolymphocytic_Leukemia Squamous_cell_carcinoma Neural_Tube_Defects Colorectal_Cancer Cancer_of_Nasopharynx Malignant_tumor_of_colon Hematologic_Neoplasms Adenomatous_Polyps Small_cell_carcinoma_of_lung Nasopharyngeal_carcinoma Adult_Acute_Myeloblastic_Leukemia Conjugated_hyperbilirubinemia Glioma Lymphoma,_Non-Hodgkin Lichen_Planus Pancreatic_carcinoma Anaplastic_astrocytoma Liver_carcinoma Bladder_Neoplasm Uterine_Corpus_Cancer Hairy_Cell_Leukemia Acute_lymphocytic_leukemia Neuroblastoma Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Prostate_carcinoma Colorectal_Carcinoma Acute_leukemia TARSAL-CARPAL_COALITION_SYNDROME AIDS_with_Kaposi's_sarcoma Carcinogenesis Acute_monocytic_leukemia Malignant_neoplasm_of_ovary Malignant_neoplasm_of_nasopharynx Breast_Carcinoma Medulloblastoma Lung_Neoplasms Renal_Cell_Carcinoma leukemia Multiple_Myeloma Carcinoma_of_bladder Cartilage-hair_hypoplasia Carcinoid_Tumor Leukemia,_Myelocytic,_Acute Carcinoma,_Transitional_Cell Malignant_neoplasm_of_urinary_bladder Lymphoma Large_cell_carcinoma_of_lung Psoriasis Malignant_neoplasm_of_prostate Gallbladder_adenocarcinoma Leukopenia Endometrial_Carcinoma Solid_Neoplasm Primary_malignant_neoplasm_of_lung Malignant_neoplasm_of_lung Central_neuroblastoma Refractory_cancer Malignant_neoplasm_of_endometrium Osteosarcoma_of_bone Cholangiocarcinoma Colon_Carcinoma Blast_Phase Malignant_neoplasm_of_liver Neoplasm_Metastasis Ewing's_sarcoma_of_bone Jaundice,_Chronic_Idiopathic T-Cell_Lymphoma Oral_infection Osteosarcoma Mammary_Neoplasms Adenocarcinoma_of_lung_(disorder) Malignant_neoplasm_of_gastrointestinal_tract Secondary_malignant_neoplasm_of_lung Autoimmune_Diseases Malignant_neoplasm_of_esophagus Astrocytoma
BDKRB2	MYOGENESIS	Diabetes Osteoarthritis,_Knee Left_Ventricular_Hypertrophy Neoplasm_Metastasis Idiopathic_pulmonary_arterial_hypertension Kidney_Failure,_Chronic Hypertensive_disease Malignant_neoplasm_of_stomach Inflammatory_Bowel_Diseases Coughing Chronic_kidney_disease_stage_5 Diabetes_Mellitus Angioedemas,_Hereditary Essential_Hypertension Degenerative_polyarthritis Adenocarcinoma_of_lung_(disorder) Acute_mountain_sickness ABLEPHARON-MACROSTOMIA_SYNDROME Cardiovascular_Diseases Stomach_Carcinoma Obesity
PODXL	ESTROGEN_RESPONSE_EARLY	Nephroblastoma Stomach_Carcinoma Malignant_tumor_of_colon Squamous_cell_carcinoma_of_tongue Liver_carcinoma Neoplasm_Metastasis Malignant_neoplasm_of_breast Disseminated_Malignant_Neoplasm Glioblastoma Malignant_neoplasm_of_stomach Malignant_neoplasm_of_prostate Nephritis Breast_Carcinoma Embryonal_Carcinoma Colon_Carcinoma Squamous_cell_carcinoma Malignant_neoplasm_of_testis Pancreatic_Ductal_Adenocarcinoma Prostate_carcinoma Mammary_Neoplasms Adenocarcinoma_of_lung_(disorder) Malignant_neoplasm_of_pancreas Focal_glomerulosclerosis Pancreatic_carcinoma Glomerulosclerosis_(disorder) Carcinogenesis Tumor_Progression Kidney_Failure Colorectal_Cancer Renal_glomerular_disease Colorectal_Carcinoma Lymphatic_Metastasis Kidney_Diseases Glioblastoma_Multiforme Renal_Cell_Carcinoma
GRINA	UV_RESPONSE_UP	Celiac_Disease
ZNRF4	SPERMATOGENESIS	
BCL11B	ESTROGEN_RESPONSE_EARLY	Pruritus Carcinogenesis Cardiovascular_Diseases Malignant_tumor_of_colon Ewings_sarcoma Blast_Phase Acute_lymphocytic_leukemia Central_neuroblastoma Childhood_Acute_Lymphoblastic_Leukemia Lymphoma,_T-Cell,_Cutaneous Amyotrophic_Lateral_Sclerosis Inflammatory_Bowel_Diseases Alopecia Neuroblastoma Inflammatory_dermatosis Hematopoietic_Neoplasms Leukemia,_B-Cell Donohue_Syndrome Leukemogenesis Huntington_Disease Leukemia,_Myelocytic,_Acute Neck_Neoplasms Squamous_cell_carcinoma_of_the_head_and_neck Hematological_Disease Neurodegenerative_Disorders Lymphoma Chronic_Lymphocytic_Leukemia Precursor_T-Cell_Lymphoblastic_Leukemia-Lymphoma Dermatitis,_Atopic Tumor_Progression Ankylosing_spondylitis Severe_Combined_Immunodeficiency leukemia Myeloid_Leukemia,_Chronic Eczema Leukemia,_T-Cell Acute_leukemia Adult_T-Cell_Lymphoma/Leukemia Hematologic_Neoplasms Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Dermatitis
E2F3	G2M_CHECKPOINT	leukemia Primary_malignant_neoplasm_of_lung Bladder_Neoplasm Liver_neoplasms Ewings_sarcoma Leukemia,_Myelocytic,_Acute Squamous_cell_carcinoma Breast_Carcinoma Myeloid_Leukemia,_Chronic Tumor_Progression Malignant_neoplasm_of_breast Hodgkin_Disease Immunologic_Deficiency_Syndromes Ovarian_Carcinoma Malignant_neoplasm_of_stomach Glioblastoma Retinoblastoma Pituitary_Neoplasms Retinoblastoma,_spontaneously_regressed stage,_bladder_cancer Carcinoma,_Transitional_Cell Glioma Adenocarcinoma Adult_Angiosarcoma Liver_carcinoma TARSAL-CARPAL_COALITION_SYNDROME Carcinogenesis Prostatic_Neoplasms Malignant_neoplasm_of_urinary_bladder Cytomegalovirus_Infections Central_neuroblastoma Mammary_Neoplasms melanoma Stomach_Carcinoma Nephroblastoma Hemangiosarcoma Carcinoma_of_bladder Carcinoma_of_lung Prostate_carcinoma Malignant_neoplasm_of_prostate Osteosarcoma_of_bone Osteosarcoma Kidney_Neoplasm Adenocarcinoma_of_lung_(disorder) Malignant_neoplasm_of_lung Retinoma Neoplasm_Metastasis Renal_Cell_Carcinoma Neuroblastoma Leukocyte_adhesion_deficiency_type_1 Colorectal_Carcinoma Malignant_neoplasm_of_ovary
SORBS2	MITOTIC_SPINDLE	Squamous_cell_carcinoma_of_esophagus Pancreatic_carcinoma Malignant_neoplasm_of_pancreas Stomach_Carcinoma Carcinogenesis Malignant_neoplasm_of_stomach
ANKRD2	MYOGENESIS	Diabetes_Mellitus Diabetes
YIF1A	UNFOLDED_PROTEIN_RESPONSE	
PABPC4	MYC_TARGETS_V1	Down_Syndrome Malignant_tumor_of_cervix Cervix_carcinoma Alzheimer's_Disease cervical_cancer Senile_Plaques Neurodegenerative_Disorders Central_neuroblastoma Neuroblastoma
ITPA	DNA_REPAIR	Anemia,_Hemolytic Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Severe_combined_immunodeficiency_due_to_adenosine_deaminase_deficiency Liver_Cirrhosis Fibrosis,_Liver Adenosine_deaminase_deficiency Febrile_Neutropenia Anemia,_severe Liver_diseases Hematologic_Neoplasms Acute_lymphocytic_leukemia Inflammatory_Bowel_Diseases Pseudohyperkalemia_Cardiff Crohn_Disease Ulcerative_Colitis Cirrhosis Autoimmune_Diseases Treatment-Induced_Anemia Reactive_thrombocytosis Leukopenia Coinfection Influenza-like_symptoms Hepatitis_C,_Chronic Encephalopathies Hepatitis_C HIV_Infections Mitochondrial_abnormalities Hepatitis_C_Virus_Infection Anemia Lupus_Erythematosus,_Systemic Hyperplastic_Polyp Brain_Diseases Childhood_Acute_Lymphoblastic_Leukemia Thrombocytopenia
ARHGEF9	UV_RESPONSE_DN	Hyperexplexia Mental_Retardation,_X-Linked Intellectual_Disability Anxiety Severe_mental_retardation_(I.Q._20-34) Mental_Retardation Fragile_X_Syndrome Liver_carcinoma Anxiety_Disorders Hallucinations Epilepsy Hyperekplexia_and_Epilepsy Epileptic_encephalopathy Neoplasm_Metastasis
CLDN6	APICAL_JUNCTION	Breast_Carcinoma Neuroectodermal_Tumor,_Primitive Carcinoma,_Large_Cell Carcinoma_of_lung Adenocarcinoma_of_lung_(disorder) Malignant_neoplasm_of_breast Neoplasm_Metastasis Non-Small_Cell_Lung_Carcinoma Liver_carcinoma Hepatitis_C Liver_neoplasms Rhabdoid_Tumor Atypical_Teratoid_Rhabdoid_Tumor Adenocarcinoma
GLS2	P53_PATHWAY	Glioma Central_neuroblastoma Carcinogenesis Impaired_glucose_tolerance Pregnancy_Complications Malignant_neoplasm_of_breast Liver_neoplasms Colon_Carcinoma Adult_Glioblastoma Liver_diseases Childhood_Glioblastoma Breast_Carcinoma Glioblastoma Malignant_tumor_of_colon Epilepsy,_Temporal_Lobe Schizophrenia Hepatic_Encephalopathy Adenocarcinoma_of_colon Neuroblastoma Liver_carcinoma
MAGEE1	EPITHELIAL_MESENCHYMAL_TRANSITION	Iron_Overload Liver_carcinoma Renal_Insufficiency Atherosclerosis Immune_System_Diseases Hyperlipidemia Colon_Carcinoma Carcinoma_of_lung Synovitis Hypertensive_disease Breast_Carcinoma Osteopetrosis MYELOPROLIFERATIVE_SYNDROME,_TRANSIENT Primary_malignant_neoplasm_of_lung melanoma Rheumatoid_Arthritis Myocardial_Ischemia Malignant_neoplasm_of_pancreas Bladder_Neoplasm Carcinoma_of_bladder Carcinoma_of_larynx Diabetes_Mellitus,_Non-Insulin-Dependent
IL17RA	IL6_JAK_STAT3_SIGNALING	Atrial_Premature_Complexes Crohn_Disease Vasculitis Arthritis,_Psoriatic Benign_Prostatic_Hyperplasia Malaria,_Cerebral Coloboma_of_iris Influenza Colorectal_Cancer Malignant_neoplasm_of_prostate Age_related_macular_degeneration Gastric_Adenocarcinoma Virus_Diseases Hypertensive_disease Rheumatoid_Arthritis Neoplasm_Metastasis Infant,_Premature Candidiasis,_Chronic_Mucocutaneous Colorectal_Carcinoma Osteosarcoma Asthma Carcinogenesis androgen_independent_prostate_cancer Papillary_thyroid_carcinoma Pneumonia,_Bacterial Osteopenia Osteosarcoma_of_bone Adenomatous_Polyposis_Coli Chronic_kidney_disease_stage_5 Kidney_Failure,_Chronic Glioma Lupus_Nephritis Cardiomyopathy,_Familial_Idiopathic Fibrosis,_Liver Prostate_carcinoma Psoriasis Mycoses Malignant_Glioma Squamous_cell_carcinoma Cardiac_fibrosis Pulmonary_Emphysema Capillary_malformation_(disorder)
NR3C2	BILE_ACID_METABOLISM	Depressive_Symptoms Non-alcoholic_Fatty_Liver_Disease Alzheimer_Disease,_Late_Onset social_stress Heart_failure Colorectal_Carcinoma Anastomosis Tumor_Progression Liver_Cirrhosis Cardiac_Arrest Bipolar_Disorder Cardiovascular_Diseases Cerebral_Ischemia Fatty_Liver Left_Ventricular_Hypertrophy Pregnancy_Complications Pancreatic_carcinoma Hyponatremia Drunk_driving Atrial_Premature_Complexes Kidney_Diseases Pseudohypoaldosteronism Lymphoma,_Follicular Adenomatous_Polyposis_Coli Middle_Cerebral_Artery_Occlusion Major_Depressive_Disorder Apparent_mineralocorticoid_excess Ventricular_arrhythmia Cardiomyopathies Dehydration Hypernatremia Hypertensive_heart_disease Colorectal_Neoplasms Anxiety Diabetic_Nephropathy Chronic_Kidney_Diseases Choroidal_and/or_chorioretinal_disorder Hyperaldosteronism Myeloid_Leukemia,_Chronic Retinal_Detachment Pervasive_Development_Disorder Pseudoprimary_hyperaldosteronism Mood_Disorders Kidney_Failure Uveitis Steatohepatitis Pseudohypoaldosteronism,_Type_I,_Autosomal_Recessive Autoimmune_Diseases Aneurysm Malignant_neoplasm_of_urinary_bladder Mental_disorders Autism_Spectrum_Disorders Vascular_inflammations Stress,_Psychological Mental_Depression Maternal_hypertension NEUROTICISM Pituitary_Diseases Cerebral_Infarction Arteriosclerosis Mammary_Neoplasms Ductal_Carcinoma_In_Situ_with_Microinvasion Diabetes_Mellitus Alopecia Renal_Insufficiency Unipolar_Depression Hypertrophic_Cardiomyopathy Liddle_Syndrome Hypoaldosteronism Solid_Neoplasm Endothelial_dysfunction Essential_Hypertension Cardiac_fibrosis Diabetes Depressive_disorder Pelger-Huet_Anomaly Cocaine_Dependence Pseudohypoaldosteronism,_Type_I Malignant_tumor_of_colon Alzheimer's_Disease Hypertensive_disease Left-Sided_Heart_Failure Vascular_Diseases Cardiovascular_Pathology Pseudohypoaldosteronism,_Type_I,_Autosomal_Dominant Diarrhea Heroin_Dependence Mineralocorticoid_Excess_Syndrome,_Apparent Alloimmunisation Inflammatory_abnormality_of_the_eye Cocaine_withdrawal Liver_carcinoma Colorectal_Cancer Multiple_polyps Pseudohypoaldosteronism,_Type_II Acute_myocardial_infarction Hepatitis Atrial_Fibrillation Cartilage-hair_hypoplasia Conn_Syndrome Stomach_Carcinoma Bladder_Neoplasm Myocardial_Infarction Anxiety_Disorders Escherichia_coli_Infections Multiple_Sclerosis Heart_Diseases cardiac_event Moderate_depression Carcinogenesis Coronary_heart_disease Obesity Post-Traumatic_Stress_Disorder Coronary_Artery_Disease Ischemic_stroke Glucocorticoid_Receptor_Deficiency Obstruction_of_biliary_tree Atherosclerosis Metabolic_Syndrome_X Cerebrovascular_accident Carcinoma_of_bladder Eclampsia Hepatitis_A Central_Serous_Chorioretinopathy Colon_Carcinoma Eating_Disorders Congestive_heart_failure Impaired_glucose_tolerance Epilepsies,_Partial Attention_deficit_hyperactivity_disorder
FLII	MYOGENESIS	Glomerulonephritis Childhood_Astrocytoma Thrombocytopenia Vascular_fragility Prostate_carcinoma Lupus_Erythematosus,_Systemic leukemia Malignant_neoplasm_of_breast Jacobsen_Distal_11q_Deletion_Syndrome Epidermolysis_Bullosa Choroid_Plexus_Carcinoma Malignant_Neoplasms Thrombocythemia,_Essential Astrocytoma Breast_Carcinoma Acute_leukemia Soft_Tissue_Neoplasms Ewings_sarcoma Nephroblastoma Neuroectodermal_Tumor,_Primitive Acute_lymphocytic_leukemia blastema_predominant_Wilms'_tumor Epidermolysis_Bullosa_Acquisita Ewing_Sarcoma/Peripheral_Primitive_Neuroectodermal_Tumor Lupus_Nephritis Acute_myelomonocytic_leukemia Sarcoma Lupus_Vulgaris Nephritis MYELODYSPLASTIC_SYNDROME Carcinogenesis Neuroendocrine_Tumors Neoplasm_Metastasis Manic Colorectal_Cancer Acute_Erythroblastic_Leukemia Colorectal_Carcinoma Lupus_Erythematosus,_Discoid Systemic_Scleroderma Eye_Neoplasms Leukemogenesis Tumor_Progression Malignant_neoplasm_of_prostate Chronic_myeloproliferative_disorder Lymphoma Lupus_Erythematosus Primary_malignant_neoplasm Neuroepithelioma Scleroderma Ewings_sarcoma-primitive_neuroectodermal_tumor_(PNET) Autoimmune_Diseases Solid_Neoplasm Friend_leukemia
GNPDA1	GLYCOLYSIS	
EFHD1	KRAS_SIGNALING_DN	Colorectal_Carcinoma Colorectal_Cancer
SGCE	APICAL_JUNCTION	Paroxysmal_kinesigenic_choreoathetosis Seizures Neoplasm,_Residual MYELODYSPLASTIC_SYNDROME Organic_writer's_cramp Psychiatric_symptom Trichohepatoenteric_Syndrome Familial_Dystonia Mental_disorders Motor_symptoms Obsessive-Compulsive_Disorder Panic_Disorder Myoclonic_dystonia Cerebellar_Diseases Anxiety_Disorders Benign_Hereditary_Chorea Writer's_cramp_neurosis Segmental_dystonia Dystonia_Disorders Stereotyped_Behavior Chorea Malignant_neoplasm_of_stomach Alcoholic_Intoxication,_Chronic Osteochondritis_Dissecans Tremor Gilles_de_la_Tourette_syndrome Muscular_Dystrophy Abnormal_behavior Dystonia,_Primary Colorectal_Cancer Dystonia Depressive_disorder Obesity Epilepsy Myoclonus Anxiety Stomach_Carcinoma Mental_Depression Overweight Acute_lymphocytic_leukemia Movement_Disorders
MRAS	MYOGENESIS	Acute_Coronary_Syndrome Colorectal_Cancer Coronary_Artery_Disease Dyslipidemias Hypercholesterolemia,_Familial Myocardial_Infarction Colorectal_Carcinoma
HDAC3	P53_PATHWAY	Colon_Carcinoma Recurrent_tumor Malignant_neoplasm_of_lung Neoplasm_Metastasis Rheumatoid_Arthritis Central_neuroblastoma Adenoma Malignant_neoplasm_of_liver Spinocerebellar_Ataxia_Type_7 Carcinoma_of_lung Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Acute_lymphocytic_leukemia Basophilic_leukemia Fatty_Liver melanoma Cholangiocarcinoma Malignant_Neoplasms Stomach_Carcinoma Multiple_Myeloma B-Cell_Lymphomas Triple_Negative_Breast_Neoplasms Cognition_Disorders Lipodystrophy Stomach_Neoplasms Virus_Diseases Disorder_of_endocrine_ovary Huntington_Disease Primary_malignant_neoplasm_of_lung Atherosclerosis Malignant_neoplasm_of_stomach Glioma Arteriosclerosis Cholestasis_of_pregnancy Malignant_neoplasm_of_pancreas ovarian_neoplasm Diffuse_Large_B-Cell_Lymphoma Lymphoma,_T-Cell,_Cutaneous FRAGILE_X_TREMOR/ATAXIA_SYNDROME Cardiovascular_Diseases Epithelioma Carcinoma_breast_stage_IV Congenital_heart_disease Ovarian_Carcinoma Hyperandrogenism Alzheimer's_Disease Malignant_neoplasm_of_breast Carcinogenesis Mammary_Neoplasms Neuroblastoma Steatohepatitis Epithelial_ovarian_cancer FRIEDREICH_ATAXIA_1 Lung_diseases Autoimmune_Diseases Diabetes_Mellitus Inflammatory_dermatosis Primary_malignant_neoplasm Colonic_Neoplasms Congenital_malrotation_of_intestine Polycystic_Ovary_Syndrome Malignant_neoplasm_of_ovary Diabetes_Mellitus,_Insulin-Dependent Non-Small_Cell_Lung_Carcinoma Impaired_cognition Cutaneous_anaphylaxis Friedreich_Ataxia Spinocerebellar_Ataxia_Type_1 Multiple_Sclerosis Chronic_Obstructive_Airway_Disease Senile_Plaques Leukemia,_Myelocytic,_Acute Malignant_tumor_of_colon Breast_Carcinoma Diabetes Secondary_malignant_neoplasm_of_lymph_node Liver_carcinoma Analgesic_Overuse_Headache Precursor_B-cell_lymphoblastic_leukemia Adult_Cholangiocarcinoma Hepatitis_B Dermatitis Pancreatic_carcinoma Schizophrenia
NFE2L2	TNFA_SIGNALING_VIA_NFKB	Cerebral_Infarction Inflammatory_pain Diabetic_Retinopathy Bilateral_cataracts_(disorder) Fetal_Alcohol_Syndrome Diabetes Nephritis Squamous_cell_carcinoma Diabetic_Nephropathy Endometrial_Hyperplasia Posterior_subcapsular_cataract Epilepsy,_Temporal_Lobe Hair_Diseases Nephroblastoma Lung_Neoplasms Prostate_carcinoma Pancreatic_intraepithelial_neoplasia Decreased_drug_resistance Primary_malignant_neoplasm Malignant_neoplasm_of_lung Cerebrovascular_accident Hypoglycemia Malignant_Neoplasms Congestive_heart_failure Stomach_Carcinoma FRIEDREICH_ATAXIA_1 Lung_diseases Parkinson_Disease Mesothelioma Mucoepidermoid_Carcinoma Malignant_neoplasm_of_thyroid ECTRODACTYLY,_ECTODERMAL_DYSPLASIA,_AND_CLEFT_LIP/PALATE_SYNDROME_1 Squamous_cell_carcinoma_of_the_head_and_neck Inflammatory_Bowel_Diseases Respiratory_Distress_Syndrome,_Adult Carcinogenesis Malignant_neoplasm_of_large_intestine Impaired_cognition Multiple_malignancy Skin_Carcinogenesis Friedreich_Ataxia Neurocognitive_Disorders Delirium,_Dementia,_Amnestic,_Cognitive_Disorders Malignant_neoplasm_of_urinary_bladder Gallbladder_Carcinoma Mucosal_ulcer Endometriosis Skin_Neoplasms Russell-Silver_syndrome Eosinophilia Cervical_Intraepithelial_Neoplasia Autoimmune_Diseases Cholestatic_hepatitis Staphylococcus_Aureus_Pneumonia Intestinal_fibrosis Right_Ventricular_Hypertrophy Adenocarcinoma_of_lung_(disorder) Leishmaniasis,_Visceral Vascular_Diseases Malignant_mesothelioma Severe_Sepsis Hereditary_hemochromatosis Anaplasia Coronary_heart_disease Myelofibrosis Respiratory_Tract_Diseases Focal_glomerulosclerosis Leukemia,_Myelocytic,_Acute Septicemia Papillary_renal_cell_carcinoma_type_2 Increased_drug_resistance Papillary_thyroid_carcinoma Placental_Choriocarcinoma Anemia Diabetes_Mellitus Brain_Tumor,_Primary Central_neuroblastoma Tumor_Progression Chronic_Lymphocytic_Leukemia Severe_Bronchopulmonary_Dysplasia Amyotrophic_Lateral_Sclerosis Muscular_Dystrophy,_Duchenne Androgenetic_Alopecia Kidney_Diseases Epilepsy Obesity Childhood_Glioblastoma melanoma Addictive_Behavior Nonalcoholic_Steatohepatitis Tumor_Angiogenesis Heart_Diseases Rheumatoid_Arthritis Diabetic_Cardiomyopathies Multiple_Sclerosis Wheezing cervical_cancer Anemia,_Sickle_Cell Chagas_Disease Alzheimer's_Disease ABLEPHARON-MACROSTOMIA_SYNDROME Alopecia Alcoholic_Liver_Diseases Mild_cognitive_disorder Hyperkeratosis Primary_malignant_neoplasm_of_lung Ureteral_obstruction Drug_abuse Liver_Cirrhosis Respiratory_syncytial_virus_(RSV)_infection_in_conditions_classified_elsewhere_and_of_unspecified_site Malignant_neoplasm_of_prostate leukemia Heart_failure Chloracne Primary_Effusion_Lymphoma Cortical_cataract Chronic_Obstructive_Airway_Disease Male_infertility Cytomegalovirus_Infections MENTAL_RETARDATION,_X-LINKED,_SNYDER-ROBINSON_TYPE Papillary_Renal_Cell_Carcinoma VITILIGO-ASSOCIATED_MULTIPLE_AUTOIMMUNE_DISEASE_SUSCEPTIBILITY_1_(finding) Fulminant_hepatitis stage,_prostate_cancer Myocardial_Infarction Primary_biliary_cirrhosis Monocytic_leukemia Carcinoma,_Transitional_Cell Gastroparesis Erythema Squamous_cell_carcinoma_of_lung Malignant_neoplasm_of_stomach Respiration_Disorders Restenosis Atherosclerosis Malignant_tumor_of_colon Malignant_neoplasm_of_skin Hamman-Rich_syndrome Generalized_seizures Asthma Esophagitis Liver_carcinoma Malignant_neoplasm_of_gallbladder Bacterial_Infections MEGALENCEPHALIC_LEUKOENCEPHALOPATHY_WITH_SUBCORTICAL_CYSTS Cystic_Fibrosis Glioma nervous_system_disorder Malignant_Head_and_Neck_Neoplasm Hereditary_Leiomyomatosis_and_Renal_Cell_Cancer Drusen Colonic_Neoplasms Eosinophilic_esophagitis Inflammatory_disorder Uterine_Corpus_Cancer Glioblastoma Limb_ischemia ATAXIA,_EARLY-ONSET,_WITH_OCULOMOTOR_APRAXIA_AND_HYPOALBUMINEMIA Degenerative_disorder Solid_Neoplasm tumor_vasculature Zika_Virus_Infection Amyloidosis Hemoglobinopathies Neuroblastoma Ataxia,_Spinocerebellar Endometriosis_of_uterus Hyperglycemia Tumor_Initiation Hyperactive_behavior Pneumonitis Metabolic_Diseases Head_and_Neck_Carcinoma Methamphetamine_intoxication Actinic_keratosis airway_disease Vitiligo Tyrosinemias Degenerative_polyarthritis Coronary_Artery_Disease Endothelial_dysfunction Refractory_Neoplasm Non-Small_Cell_Lung_Carcinoma Non-alcoholic_Fatty_Liver_Disease Monoblastic_leukemia Drug-Induced_Liver_Disease Chemical_Carcinogenesis Cardiovascular_Diseases Cervical_Squamous_Cell_Carcinoma Stickler_syndrome,_type_1 Neurologic_Symptoms Alopecia,_Male_Pattern Renal_glomerular_disease Hyperlipidemia,_Familial_Combined Gastrointestinal_Diseases Machado-Joseph_Disease Memory_impairment Idiopathic_Pulmonary_Fibrosis Virus_Diseases Breast_Carcinoma Triple_Negative_Breast_Neoplasms Neoplasms Biliary_Tract_Cancer Eosinophilic_disorder Diabetes_Mellitus,_Non-Insulin-Dependent M5b_Acute_differentiated_monocytic_leukemia Recurrent_seizures Cervix_carcinoma Fibrosis,_Liver Psoriasis Dermatologic_disorders Young_onset_Parkinson_disease Vesicular_Stomatitis Myeloid_Leukemia Pneumonia Cardiomyopathies Pulmonary_Emphysema Malignant_neoplasm_of_ovary Malignant_Glioma Acute_Promyelocytic_Leukemia Decreased_Concentration Primary_Myelofibrosis Malaria Systemic_Scleroderma Carcinoma,_Endometrioid Cataract Non-small_cell_lung_cancer_stage_I Malignant_tumor_of_cervix Malignant_neoplasm_of_mouth Laryngeal_Diseases Immunologic_Deficiency_Syndromes Seborrheic_dermatitis Ovarian_Carcinoma Pheochromocytoma Endometrial_Carcinoma Cerebral_Ischemia Epithelial_ovarian_cancer Coronary_Arteriosclerosis Acute_mountain_sickness Rash_and_Dermatitis_Adverse_Event_Associated_with_Chemoradiation Alexander_Disease Renal_fibrosis Bronchopulmonary_Dysplasia Colon_Carcinoma Osteitis_Deformans Brain_Neoplasms Adult_Glioblastoma Arteriosclerosis PNEUMOTHORAX,_PRIMARY_SPONTANEOUS Adenoma_of_large_intestine Sarcoma Bladder_Neoplasm Thyroid_carcinoma Age_related_macular_degeneration Retinal_damage Liver_neoplasms Malignant_neoplasm_of_endometrium Neurodegenerative_Disorders Dejerine-Sottas_Disease_(disorder) Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Urothelial_Carcinoma Herpes_Simplex_Infections Spontaneous_pneumothorax Pancreatic_Neoplasm Liver_diseases Hepatocarcinogenesis Tauopathies Colorectal_Cancer Fatty_Liver Status_Epilepticus Carcinoma_of_bladder Pancreatic_Ductal_Adenocarcinoma Lip_and_Oral_Cavity_Carcinoma Fever Adenoma Small_cell_carcinoma_of_lung Mammary_Neoplasms Amaurosis_congenita_of_Leber,_type_1 Myeloid_Leukemia,_Chronic Motor_neuron_atrophy Age-related_cataract Hepatitis_B Malignant_neoplasm_of_liver Complex_Regional_Pain_Syndromes Obstructive_nephropathy Premature_Obstetric_Labor Vascular_inflammations Huntington_Disease Hereditary_Malignant_Neoplasm Fuchs_Endothelial_Dystrophy Steatohepatitis Colorectal_Carcinoma Skin_Ulcer Uterine_Cervical_Neoplasm Precancerous_Conditions DOSAGE-SENSITIVE_SEX_REVERSAL Sepsis Epithelial_hyperplasia Kaposi_Sarcoma Refractory_anemias Viral_hepatitis Carcinoma_of_lung Adenocarcinoma Lupus_Nephritis Colitis Alopecia_Areata Malignant_neoplasm_of_pancreas Recurrent_tumor Refractory_cancer Malignant_neoplasm_of_breast Retinal_Diseases Systemic_Inflammatory_Response_Syndrome Chronic_liver_disease Rhabdomyosarcoma Chronic_Kidney_Diseases Squamous_cell_carcinoma_of_esophagus Hepatoblastoma alpha-1-Antitrypsin_Deficiency,_Autosomal_Recessive Promyelocytic_leukemia Pancreatic_carcinoma Neoplasm_Metastasis
